-69.58,69.83
-70.08,69.83
-70.5,70.67
-70.42,71.67
-70.08,71
-69.75,72.33
-69.58,73.5
-69.67,74.5
-69.83,75.5
-69.5,76.17
-69.17,77.17
-69.08,78
-68.5,78.33
-68.25,79
-68,80.5
-67.83,81.67
-67.33,82.5
-67.17,83.67
-67,85
-66.83,86.33
-66.67,87.67
-66.75,88.5
-66.75,89.67
-66.67,91
-66.5,92
-66.58,93
-66.58,94
-66.58,94
-66.5,95
-66.67,96
-66.5,97
-66.67,97.67
-66.5,98.5
-66.58,99.33
-66.42,100
-66.42,100.67
-66.08,101.5
-65.83,102.67
-65.92,104
-66.08,105
-66.25,106
-66.5,107
-66.58,108
-66.83,109
-66.58,109.5
-66.67,110.33
-66.42,110.67
-66.08,110.67
-65.92,111.67
-65.83,112.67
-65.75,113.67
-66,114.5
-66.33,115.5
-66.5,116.5
-66.75,117.67
-66.83,119
-66.83,120.33
-66.67,121.5
-66.67,121.5
-66.42,122.5
-66.75,123.33
-66.75,124.33
-66.5,124.83
-66.58,125.83
-66.25,126.5
-66.25,127
-66.5,127.67
-66.92,128.33
-67,129
-67.17,129.5
-66.92,130
-66.33,130
-66.08,130.83
-66.17,132
-66.08,133.33
-66.17,134.33
-66.08,135.33
-66.33,136.33
-66.33,137.33
-66.5,138.33
-66.58,139.33
-66.67,140.5
-66.75,142
-67,142.5
-66.83,143.33
-67,144.33
-67.5,144.33
-67.58,145
-67.5,146
-67.5,146
-67.83,146.83
-68.25,147
-68.42,148.33
-68.25,149
-68.5,150.33
-68.33,151
-68.67,151.5
-68.58,152.67
-68.58,154.33
-69.08,155
-69.33,156
-69,156.5
-69.08,157.5
-69.25,158.67
-69.5,160
-69.67,161
-70.08,161
-70.5,161.17
-70.83,161.67
-70.58,162.17
-70.17,162.33
-70.08,163.33
-70.58,163.17
-70.58,164.67
-70.5,166
-70.83,167.33
-71.17,168.67
-71.5,170
-71.17,170.17
-71.75,171
-71.75,171
-72,170.17
-72.5,170.5
-72.83,169.67
-73.17,168.5
-73.25,167
-73.67,167
-74.08,166.67
-74.17,165.33
-74.5,165.33
-74.83,164.33
-75.17,163
-75.67,162.67
-76.08,162.67
-76.5,163
-76.92,163.33
-77.33,163.67
-77.75,163.67
-78,164.67
-78.1055736155981,164.993808606302
-78.2107716399456,165.323322295135
-78.315583926681,165.658674020009
-78.42,166
-78.4412805859242,165.502596593669
-78.4617104395498,165.003419554567
-78.4812850335626,164.50253237335
-78.5,164
-78.75,161.5
-79.17,160
-79.67,160
-80,160
-80.5,160.33
-81,160.33
-81.5,161
-81.92,162.33
-82.42,164
-82.83,166
-82.83,166
-83.25,168.5
-83.5,171.5
-83.5,176
-83.83,180
NaN,NaN
-77.58,166.33
-77.08,166.67
-77.33,168.17
-77.42,169.67
-77.67,168.17
-77.58,166.33
NaN,NaN
-78.75,-164
-78.75,-161.67
-79.08,-160.67
-79.5,-160
-79.92,-160
-80.25,-161.67
-79.83,-163.67
-79.33,-163.67
-79.08,-163
-78.75,-164
NaN,NaN
-76.58,-150.17
-76.17,-148.17
-76.232874883209,-147.923344089767
-76.2955021268067,-147.674473191872
-76.3578783192194,-147.423365714669
-76.42,-147.17
-76.5031490777776,-147.496504185226
-76.5858707681257,-147.826970351106
-76.6681571132266,-148.161451276784
-76.75,-148.5
-76.58,-150.17
NaN,NaN
-71.08,-76.17
-71.08,-74.67
-71,-73
-70.92,-71.83
-70.83,-71
-70.58,-70.67
-70.08,-71
-69.58,-71.5
-69.08,-71.67
-68.92,-71.17
-68.83,-70.33
-69.42,-69.67
-70,-69.33
-70.5,-68.83
-71,-68.5
-71.5,-68.33
-71.92,-68.5
-72.33,-68.83
-72.58,-70
-72.67,-71.5
-72.58,-73
-72.25,-73.33
-72.17,-74.33
-71.83,-75
-71.67,-76
-71.33,-76.5
-71.08,-76.17
NaN,NaN
-70.58,-76.17
-70.25,-75.67
-70,-75.75
-69.75,-74.5
-69.92,-73.67
-70.25,-73.75
-70.5,-74
-70.58,-75
-70.58,-76.17
NaN,NaN
-64.7989959192451,-63.6633303741216
-64.7633657732706,-64.0273318151905
-64.6919374914007,-64.1488446695359
-64.5632966594665,-64.0043646946572
-64.4418395054606,-63.6482008624201
-64.3347368915286,-63.2838262445918
-64.5629349530888,-63.0403533092285
-64.755996322801,-63.4542032133668
-64.7989959192451,-63.6633303741216
NaN,NaN
-64.5413511845796,-62.5913662569744
-64.2560344163493,-62.4589453073987
-64.0994011387612,-62.478112668493
-64.085095533338,-62.2524988298515
-64.248782106647,-62.1151478940334
-64.5413511845796,-62.5913662569744
NaN,NaN
-63.25,-56.5
-63,-55.83
-63.1054517217184,-55.6247526915323
-63.2106046692346,-55.4180125484956
-63.3154552935421,-55.2097661496206
-63.42,-55
-63.440653571045,-55.2494724106988
-63.4608720913568,-55.4993010866733
-63.4806545613378,-55.7494792360173
-63.5,-56
-63.25,-56.5
NaN,NaN
-62.2320263927402,-58.7408216907335
-62.1267610168571,-58.752164115065
-62.0074841192257,-58.5804285832797
-61.9579892530209,-57.9444859664825
-61.9859270938015,-57.8247837451924
-62.0770934372158,-57.8207931715965
-62.1615061608537,-58.047645458526
-62.2320263927402,-58.7408216907335
NaN,NaN
-62.7883469405551,-60.2334317286292
-62.6897195759722,-60.3025360899468
-62.6687835109152,-60.7806802031877
-62.5068976608135,-60.7730998755804
-62.4574985682265,-60.3265698625862
-62.4784754622075,-60.0342840543814
-62.5699043252387,-59.9605193987969
-62.6755087527817,-59.9509493286603
-62.7883469405551,-60.2334317286292
NaN,NaN
-60.63,-46.33
-60.33,-46
-60.4231988159565,-45.7521383180011
-60.5159347023893,-45.5028553208436
-60.6082032458992,-45.2521446372527
-60.7,-45
-60.6837368990792,-45.3330339620452
-60.6666482197008,-45.665722882662
-60.6487354138707,-45.9980503316596
-60.63,-46.33
NaN,NaN
0,-80.08
0.67,-80
1,-79.33
1.25,-78.83
1.67,-79
1.75,-78.58
2.17,-78.67
2.67,-78.33
2.67,-77.75
3.25,-77.5
3.67,-77.17
4,-77.5
4.5,-77.33
5,-77.42
5.5,-77.42
6.17,-77.5
6.58,-77.42
7,-77.75
7.42,-78.17
8,-78.42
8.33,-78.17
8.33,-78.5
8.75,-78.75
9,-79.17
9,-79.5
8.58,-79.75
8.33,-80.08
8.33,-80.08
8.17,-80.5
7.83,-80.42
7.74753829793484,-80.3149387336758
7.66505087257074,-80.2099186092594
7.5825380110076,-80.1049391801817
7.5,-80
7.43755222799571,-80.1250530931188
7.37506943244509,-80.2500705956681
7.31255192071402,-80.3750528002957
7.25,-80.5
7.17,-80.92
7.75,-81
7.75,-81.5
8.08,-81.75
8.25,-82.25
8.33,-82.75
8.17,-83
8.42,-83.25
8.5,-83.75
9,-83.67
9.33,-84
9.67,-84.58
10,-84.83
9.67,-85.17
9.83,-85.33
9.92,-85.67
10.33,-85.83
10.75,-85.75
11.17,-85.75
11.5,-86.17
11.83,-86.58
12.25,-87
12.58,-87.33
12.6850407080801,-87.4148942345818
12.7900544464804,-87.4998585524282
12.895040961821,-87.5848935937196
13,-87.67
13.0000414590983,-87.5850000094671
13.0000552788089,-87.5000000000004
13.0000414590983,-87.4149999905337
13,-87.33
13.1050419535466,-87.4148906288233
13.2100561080881,-87.4998537414893
13.3150422087725,-87.5848899830567
13.42,-87.67
13.42,-87.67
13.17,-87.83
13.17,-88.42
13.17,-88.83
13.42,-89.33
13.42,-89.75
13.67,-90
13.92,-90.5
13.92,-91
14.08,-91.5
14.33,-92
14.67,-92.33
15,-92.75
15.42,-93.17
15.67,-93.42
15.92,-93.83
16.08,-94.25
16.17,-94.67
16.17,-95.17
15.92,-95.67
15.67,-96.25
15.83,-96.83
16,-97.42
16.08,-98
16.33,-98.5
16.58,-99
16.67,-99.5
16.92,-100
17.08,-100.5
17.25,-101
17.67,-101.58
17.67,-101.58
18,-102
18,-102.25
18.08,-102.83
18.33,-103.5
18.75,-103.83
19.08,-104.33
19.33,-104.92
19.83,-105.33
20.33,-105.67
20.58,-105.33
20.83,-105.5
21.17,-105.17
21.5,-105.17
21.75,-105.5
22.42,-105.67
22.75,-106
23.17,-106.42
23.5,-106.75
24,-107.17
24.33,-107.58
24.67,-108
25.25,-108.33
25.5,-109
25.75,-109.42
26,-109.42
26.33,-109.25
26.67,-109.5
26.67,-109.75
27,-110
27.42,-110.58
27.42,-110.58
27.92,-110.58
28,-111.17
28.5,-111.67
29,-112.17
29.5,-112.42
29.92,-112.75
30.25,-112.83
30.75,-113.08
31.17,-113.08
31.33,-113.5
31.58,-113.83
31.5,-114.17
31.75,-114.75
31.42,-114.83
31,-114.75
30.58,-114.58
30.17,-114.67
29.83,-114.42
29.58,-114
29.17,-113.67
28.75,-113.25
28.33,-112.92
27.83,-112.75
27.5,-112.33
27,-112
26.5,-111.5
26,-111.33
25.5,-111
25.17,-111
24.83,-110.67
24.83,-110.67
24.67,-110.83
24.25,-110.58
24.25,-110.17
23.75,-109.75
23.33,-109.42
22.83,-110
23.5,-110.33
23.83,-110.83
24.25,-111.25
24.58,-111.67
24.83,-112.33
25.17,-112.08
25.67,-112.08
26.17,-112.33
26.42,-112.83
26.75,-113.17
26.75,-113.58
27,-114
27.17,-114.33
27.5,-114.5
27.83,-115
27.75,-114.42
28,-114
28.42,-114
28.75,-114.33
29.08,-114.67
29.5,-115.17
29.67,-115.67
30.25,-115.75
30.33,-116
30.33,-116
30.75,-116
31,-116.33
31.25,-116.33
31.58,-116.58
32,-116.75
32.5,-117.08
33,-117.25
33.42,-117.5
33.75,-118
33.75,-118.33
34.08,-118.42
34.08,-118.75
34.25,-119.25
34.42,-119.83
34.58,-120.58
35.08,-120.58
35.58,-121.08
36,-121.42
36.33,-121.92
36.58,-121.83
37,-121.83
37,-122.17
37.33,-122.42
37.75,-122.5
37.5,-122.08
37.92,-122.33
38.08,-122.17
38.17,-122.5
37.92,-122.5
38,-123
38,-123
38.33,-122.92
38.58,-123.33
38.92,-123.67
39.33,-123.75
39.67,-123.75
40,-124
40.25,-124.33
40.5,-124.33
41,-124.08
41.5,-124
42,-124.17
42.33,-124.42
42.83,-124.5
43.42,-124.25
44,-124.08
44.5,-124
45,-124
45.42,-123.83
45.83,-123.92
46.17,-123.92
46.17,-123.17
46.33,-123.92
46.67,-124
47,-124.08
47.5,-124.33
47.92,-124.58
48.17,-124.75
48.42,-124.67
48.17,-123.83
48.17,-123.17
48.17,-123.17
47.92,-122.58
47.5,-123
47.67,-122.58
47.5,-122.5
48,-122.25
48.1050883041792,-122.331993750491
48.2101180446756,-122.414323374038
48.3150887639105,-122.496991305508
48.42,-122.58
48.4600207671279,-122.540094608219
48.5000277170568,-122.500126255258
48.5400208084937,-122.460094774781
48.58,-122.42
48.6850880821232,-122.501983334192
48.7901177514985,-122.584309430342
48.8950885462286,-122.666980805992
49,-122.75
49.25,-123.17
49.75,-123.17
49.5,-123.75
49.75,-124.33
50.08,-124.92
50.42,-125.5
50.67,-126.25
50.83,-127
51.17,-127.75
51.5,-127.75
51.83,-128.17
52.33,-128.42
52.58,-129.17
53.17,-129.75
53.42,-130.33
53.92,-130.75
54.17,-130.17
54.42,-130.42
54.92,-130.08
54.75,-130.75
55,-131.33
55.33,-131.75
55.33,-131.75
55.75,-132.08
56.08,-132
56.08,-132.5
56.25,-133
55.83,-132.58
55.25,-132.08
54.67,-132.08
55.08,-132.5
55.33,-133.08
55.58,-133.42
55.92,-133.67
56.33,-133.67
56.25,-134.17
56.75,-134.33
57.08,-133.83
56.92,-133
57.25,-133.42
57.58,-133.75
57.25,-134
57,-134.5
57.42,-134.5
57.92,-134.75
58.25,-134.67
58.67,-135
58.25,-135.17
58.25,-135.67
57.92,-135
57.42,-135
56.83,-134.75
56.17,-134.75
56.17,-134.75
56.75,-135.17
57.25,-135.5
57.67,-136.17
58.17,-136.5
58.42,-137.25
58.75,-137.92
59.17,-138.67
59.42,-139.5
59.92,-139.67
59.67,-140.25
59.75,-141.08
60,-142
60,-143
60,-144
60.25,-145
60.58,-146
60.83,-146.67
60.83,-147.5
61,-148.33
60.42,-148.17
59.92,-148.67
59.92,-149.5
59.58,-150.17
59.25,-150.92
59.17,-151.92
59.5,-151.42
59.67,-151.92
60.17,-151.42
60.75,-151.33
60.92,-150.42
60.92,-150.42
61.0026726290314,-150.295975194561
61.0852308333188,-150.171303389393
61.1676736234305,-150.045979897661
61.25,-149.92
61.2503881235412,-150.107498456546
61.2505174992267,-150.295000000001
61.2503881235412,-150.482501543455
61.25,-150.67
60.92,-151.67
60.58,-152.25
60.08,-152.5
59.67,-153.08
59.42,-153.83
59.08,-154.08
58.92,-153.33
58.5,-153.83
58.17,-154.33
57.83,-155.25
57.42,-156.17
57,-156.67
56.67,-157.67
56.42,-158.42
56,-158.75
55.83,-159.58
55.58,-160.5
55.42,-161.42
55.17,-162
55,-162.83
54.67,-163.67
54.33,-164.75
54.58,-164.92
55,-163.92
55.25,-162.92
55.67,-162.33
55.92,-161.42
56,-160.5
56,-160.5
56.5,-159.92
56.83,-159
57.25,-158.33
57.58,-157.67
58.17,-157.5
58.75,-157.42
58.67,-158
58.75,-158.67
58.42,-158.92
58.92,-159.58
58.92,-161
58.75,-161.58
59.17,-161.92
59.5,-161.67
60.08,-162.17
59.67,-163
59.67,-163.83
60.08,-164.33
60.58,-164.92
61.08,-165.25
61.5,-166
62.17,-165.5
62.67,-164.83
63,-164.67
63.25,-163.92
63,-163
63.42,-162.25
63.5,-161
64,-160.75
64.42,-161.25
64.42,-161.25
64.83,-161
64.67,-161.92
64.42,-162.67
64.58,-163.67
64.5,-164.92
64.67,-166.33
65,-166.67
65.33,-166.33
65.42,-167.25
65.4602073667155,-167.394333937499
65.5002769422319,-167.539111483918
65.5402080471534,-167.684333292374
65.58,-167.83
65.6856092864369,-167.583047612547
65.7908159197552,-167.334075929404
65.8956146110974,-167.083066293475
66,-166.83
66.25,-165.75
66.5,-164.67
66.5,-163.83
66.08,-163.75
66.08,-162.17
66.42,-161.75
66.83,-162.5
67.17,-163.5
67.67,-164
67.98,-165.25
68.33,-166.17
68.83,-166
68.92,-164.83
69.08,-163.5
69.45,-163
69.92,-162.67
70.33,-161.58
70.42,-160.42
70.83,-159
70.83,-159
70.87,-157.58
71.33,-156.33
71.13,-154.83
70.87,-154.33
70.87,-152.5
70.48,-151.5
70.48,-150.33
70.47,-149
70.22,-147.5
70.22,-146.17
70,-145.08
70.08,-144
70.08,-142.83
69.83,-141.83
69.62,-141
69.58,-139.5
69.32,-138.33
69,-137.33
68.75,-136
69.17,-135.92
69.5,-135.17
69.58,-134.17
69.38,-133.33
69.67,-132.58
69.98,-131.17
70.25,-129.83
69.83,-129.42
70,-128.5
70.58,-128
70.08,-126.67
70.08,-126.67
69.58,-126.17
69.42,-125.33
70,-124.42
69.42,-124.33
69.37,-123.5
69.83,-123
69.83,-121.33
69.47,-120.25
69.22,-118.83
69,-117.5
68.97,-116
68.72,-114.67
68.3,-114.08
68.17,-115.08
67.83,-115.33
67.83,-114.17
67.67,-113
67.83,-111.58
68,-110.25
67.75,-109.25
67.58,-108.17
68,-107.83
68.25,-109
68.58,-108.25
68.75,-106.92
68.9,-105.67
68.35,-104.58
68.03,-103
67.75,-101.75
67.58,-100
67.58,-100
67.67,-98.75
68.25,-98.67
68.58,-98
69,-99.58
69.33,-98.58
69.83,-97.92
69.33,-96.42
68.75,-95.58
68.38,-96.92
67.82,-96.83
67.5,-95.83
67.98,-95.5
68,-95.17
68.5,-94.25
69,-94.67
69.42,-94
69.83,-95.67
70.42,-96.75
70.97,-96.25
71.5,-95.83
71.75,-95
72.25,-95
72.67,-95
73.17,-95.25
73.58,-95.58
74,-95.17
74.17,-93.17
74.02,-91.17
73.83,-90.17
73.58,-90.67
73.58,-90.67
73.17,-91.33
72.75,-91.92
72.75,-93.08
72.58,-94
72.25,-93.5
71.92,-94.17
71.42,-93.5
71,-92.67
70.67,-91.92
70.17,-91.33
69.75,-92.42
69.5,-91.33
69.08,-90.67
68.58,-89.92
69.25,-88.92
68.75,-88
68.33,-88
67.83,-88.17
67.25,-87.25
67.42,-86.5
67.83,-86.5
68.17,-85.42
68.75,-85.42
69.33,-85.5
69.83,-85.5
69.83,-84.25
69.67,-82.92
69.33,-82.75
69.2,-81.33
68.58,-81.33
68.58,-81.33
68.33,-82.42
67.83,-82.42
67.58,-81.17
67,-81.42
66.58,-82.67
66.17,-83.75
66.33,-85.08
66.58,-85.5
66.5,-86.75
66.17,-86
65.5,-87
65,-87
64.5,-87.75
64,-88.5
64,-90
63.42,-90.67
62.92,-90.58
62.75,-91.58
62.58,-92.5
62.08,-92.5
61.92,-93.17
61.5,-93.67
61,-94.17
60.58,-94.42
60.17,-94.67
59.58,-94.75
59.08,-94.75
58.67,-94.42
58.75,-93.75
58.67,-93.08
58.67,-93.08
58.08,-92.67
57.67,-92.67
57.25,-92.33
56.92,-92.33
57.08,-91.75
57.25,-91
56.92,-90
56.75,-89
56.42,-88.08
56.3152552094949,-87.9338056093021
56.2103392088403,-87.7884116304059
56.1052536080741,-87.6438118252163
56,-87.5
55.9578413499627,-87.3319494414551
55.9154545589934,-87.1642655368941
55.872840488445,-86.996948869602
55.83,-86.83
55.67,-86
55.25,-85
55.25,-84
55.25,-83
55,-82.17
54.25,-82.42
53.83,-82.17
53.42,-82.17
52.92,-82.33
52.5,-81.67
52.08,-81.25
51.75,-80.75
51.33,-80.42
51,-79.75
51.33,-79.83
51.67,-79
52.17,-78.42
52.67,-78.83
53.17,-78.83
53.17,-78.83
53.75,-78.92
54.17,-79.17
54.58,-79.5
54.83,-78.75
55.17,-78
55.58,-77.25
56,-76.75
56.67,-76.75
57.25,-77
57.67,-77.17
58.25,-77.5
58.42,-78.08
58.75,-78.67
59.08,-78.58
59.17,-77.92
59.58,-77.42
60,-77.42
60.5,-77.58
60.75,-78.08
61.17,-77.75
61.2725428483386,-77.6881124384374
61.3750573369968,-77.6258194511825
61.4775431582423,-77.5631167529266
61.58,-77.5
61.6427292242723,-77.6441197826654
61.7053063119304,-77.7888247246953
61.7677302452488,-77.9341173053397
61.83,-78.08
62.25,-78.08
62.5,-77.42
62.42,-76.42
62.25,-75.5
62.25,-74.83
62.42,-73.67
62.17,-72.92
61.83,-72.25
61.83,-72.25
61.58,-71.5
61.25,-71.75
61,-71
61,-70.25
60.92,-69.5
60.5,-69.67
60.08,-69.42
59.58,-69.5
59.25,-69.5
58.83,-69
58.75,-68.42
58.17,-67.75
58.42,-66.75
58.75,-66.42
59,-65.67
59.42,-65.25
59.75,-65.58
